market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,label_eval_year
KOSDAQ,84650,(주)랩지노믹스,2020,2021,small_and_medium,it_services,2021
KOSDAQ,84650,(주)랩지노믹스,2021,2022,small_and_medium,it_services,2022
KOSDAQ,84990,(주)헬릭스미스,2018,2019,small_and_medium,it_services,2019
KOSDAQ,85670,(주)뉴프렉스,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,85670,(주)뉴프렉스,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,85670,(주)뉴프렉스,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,85670,(주)뉴프렉스,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,85670,(주)뉴프렉스,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,85670,(주)뉴프렉스,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,85670,(주)뉴프렉스,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,86450,동국제약(주),2014,2015,mid_sized,manufacturing,2015
KOSDAQ,86450,동국제약(주),2016,2017,mid_sized,manufacturing,2017
KOSDAQ,86450,동국제약(주),2017,2018,mid_sized,manufacturing,2018
KOSDAQ,86450,동국제약(주),2018,2019,mid_sized,manufacturing,2019
KOSDAQ,86450,동국제약(주),2019,2020,mid_sized,manufacturing,2020
KOSDAQ,86450,동국제약(주),2020,2021,mid_sized,manufacturing,2021
KOSDAQ,86450,동국제약(주),2021,2022,mid_sized,manufacturing,2022
KOSDAQ,86710,선진뷰티사이언스(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,87260,모바일어플라이언스(주),2018,2019,small_and_medium,it_services,2019
KOSDAQ,87260,모바일어플라이언스(주),2019,2020,small_and_medium,it_services,2020
KOSDAQ,87260,모바일어플라이언스(주),2021,2022,small_and_medium,it_services,2022
KOSDAQ,87600,(주)픽셀플러스,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,87600,(주)픽셀플러스,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,87600,(주)픽셀플러스,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,88130,(주)동아엘텍,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,88290,이원컴포텍(주),2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,88290,이원컴포텍(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,88290,이원컴포텍(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,88290,이원컴포텍(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,88290,이원컴포텍(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,88290,이원컴포텍(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,88290,이원컴포텍(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,88800,(주)에이스테크놀로지,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,88800,(주)에이스테크놀로지,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,88800,(주)에이스테크놀로지,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,88800,(주)에이스테크놀로지,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,88800,(주)에이스테크놀로지,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,88800,(주)에이스테크놀로지,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,89150,(주)케이씨티,2019,2020,small_and_medium,it_services,2020
KOSDAQ,89150,(주)케이씨티,2020,2021,small_and_medium,it_services,2021
KOSDAQ,89150,(주)케이씨티,2021,2022,small_and_medium,it_services,2022
KOSDAQ,89600,(주)케이티나스미디어,2016,2017,large,it_services,2017
KOSDAQ,89600,(주)케이티나스미디어,2019,2020,large,it_services,2020
KOSDAQ,89600,(주)케이티나스미디어,2020,2021,large,it_services,2021
KOSDAQ,89600,(주)케이티나스미디어,2021,2022,large,it_services,2022
KOSDAQ,89970,브이엠(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,89970,브이엠(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,89970,브이엠(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,89980,(주)상아프론테크,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,89980,(주)상아프론테크,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,89980,(주)상아프론테크,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,89980,(주)상아프론테크,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,89980,(주)상아프론테크,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,89980,(주)상아프론테크,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,89980,(주)상아프론테크,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,89980,(주)상아프론테크,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,90150,(주)아이윈,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,90150,(주)아이윈,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,90150,(주)아이윈,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,90150,(주)아이윈,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,90150,(주)아이윈,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,90150,(주)아이윈,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,90150,(주)아이윈,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,90150,(주)아이윈,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,90360,(주)로보스타,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,90360,(주)로보스타,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,90360,(주)로보스타,2018,2019,large,manufacturing,2019
KOSDAQ,90360,(주)로보스타,2019,2020,large,manufacturing,2020
KOSDAQ,90360,(주)로보스타,2020,2021,large,manufacturing,2021
KOSDAQ,90360,(주)로보스타,2021,2022,large,manufacturing,2022
KOSDAQ,90710,휴림로봇(주),2017,2018,mid_sized,manufacturing,2018
KOSDAQ,90710,휴림로봇(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,90710,휴림로봇(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,90710,휴림로봇(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,90710,휴림로봇(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,90740,(주)연이비앤티,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,90740,(주)연이비앤티,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,90740,(주)연이비앤티,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,90740,(주)연이비앤티,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,90740,(주)연이비앤티,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,91120,(주)이엠텍,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,91120,(주)이엠텍,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,91120,(주)이엠텍,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,91120,(주)이엠텍,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,91120,(주)이엠텍,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,91120,(주)이엠텍,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,91120,(주)이엠텍,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,91580,상신이디피(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,91590,남화토건(주),2014,2015,mid_sized,construction,2015
KOSDAQ,91590,남화토건(주),2018,2019,mid_sized,construction,2019
KOSDAQ,91590,남화토건(주),2019,2020,mid_sized,construction,2020
KOSDAQ,91590,남화토건(주),2020,2021,mid_sized,construction,2021
KOSDAQ,91590,남화토건(주),2021,2022,mid_sized,construction,2022
KOSDAQ,91990,(주)셀트리온헬스케어,2019,2020,mid_sized,wholesale_retail,2020
KOSDAQ,91990,(주)셀트리온헬스케어,2020,2021,large,wholesale_retail,2021
KOSDAQ,92040,아미코젠(주),2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,92040,아미코젠(주),2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,92040,아미코젠(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,92040,아미코젠(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,92040,아미코젠(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,92730,(주)네오팜,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,92730,(주)네오팜,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,92870,(주)엑시콘,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,92870,(주)엑시콘,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,92870,(주)엑시콘,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,92870,(주)엑시콘,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,92870,(주)엑시콘,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,92870,(주)엑시콘,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,92870,(주)엑시콘,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,94480,갤럭시아머니트리(주),2019,2020,large,it_services,2020
KOSDAQ,94480,갤럭시아머니트리(주),2020,2021,large,it_services,2021
KOSDAQ,94480,갤럭시아머니트리(주),2021,2022,large,it_services,2022
KOSDAQ,94840,(주)슈프리마에이치큐,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,94840,(주)슈프리마에이치큐,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,94850,참좋은여행(주),2016,2017,mid_sized,it_services,2017
KOSDAQ,94850,참좋은여행(주),2017,2018,mid_sized,it_services,2018
KOSDAQ,94850,참좋은여행(주),2018,2019,mid_sized,it_services,2019
KOSDAQ,94850,참좋은여행(주),2019,2020,mid_sized,it_services,2020
KOSDAQ,94850,참좋은여행(주),2020,2021,mid_sized,it_services,2021
KOSDAQ,94850,참좋은여행(주),2021,2022,mid_sized,it_services,2022
KOSDAQ,94860,(주)네오리진,2014,2015,small_and_medium,it_services,2015
KOSDAQ,94860,(주)네오리진,2015,2016,small_and_medium,it_services,2016
KOSDAQ,94860,(주)네오리진,2016,2017,small_and_medium,it_services,2017
KOSDAQ,94860,(주)네오리진,2017,2018,small_and_medium,it_services,2018
KOSDAQ,94970,제이엠티(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,94970,제이엠티(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,94970,제이엠티(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,95340,(주)아이에스시,2016,2017,small_and_medium,wholesale_retail,2017
KOSDAQ,95340,(주)아이에스시,2017,2018,small_and_medium,wholesale_retail,2018
KOSDAQ,95340,(주)아이에스시,2018,2019,small_and_medium,wholesale_retail,2019
KOSDAQ,95340,(주)아이에스시,2019,2020,small_and_medium,wholesale_retail,2020
KOSDAQ,95340,(주)아이에스시,2020,2021,small_and_medium,wholesale_retail,2021
KOSDAQ,95500,미래나노텍(주),2014,2015,mid_sized,manufacturing,2015
KOSDAQ,95500,미래나노텍(주),2015,2016,mid_sized,manufacturing,2016
KOSDAQ,95500,미래나노텍(주),2016,2017,mid_sized,manufacturing,2017
KOSDAQ,95500,미래나노텍(주),2017,2018,mid_sized,manufacturing,2018
KOSDAQ,95500,미래나노텍(주),2018,2019,mid_sized,manufacturing,2019
KOSDAQ,95500,미래나노텍(주),2019,2020,mid_sized,manufacturing,2020
KOSDAQ,95500,미래나노텍(주),2020,2021,mid_sized,manufacturing,2021
KOSDAQ,95500,미래나노텍(주),2021,2022,mid_sized,manufacturing,2022
KOSDAQ,95610,(주)테스,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,95610,(주)테스,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,96350,(주)대창솔루션,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,96350,(주)대창솔루션,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,96350,(주)대창솔루션,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,96630,(주)에스코넥,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,96630,(주)에스코넥,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,96630,(주)에스코넥,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,96630,(주)에스코넥,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,96630,(주)에스코넥,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,96630,(주)에스코넥,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,96630,(주)에스코넥,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,96630,(주)에스코넥,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,96690,(주)에이루트,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,96690,(주)에이루트,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,96690,(주)에이루트,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,99320,(주)쎄트렉아이,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,99320,(주)쎄트렉아이,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,99320,(주)쎄트렉아이,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,99320,(주)쎄트렉아이,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,99320,(주)쎄트렉아이,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,99320,(주)쎄트렉아이,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,99320,(주)쎄트렉아이,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,99320,(주)쎄트렉아이,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,99520,(주)디지아이티엑스,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,99520,(주)디지아이티엑스,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,99520,(주)디지아이티엑스,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,99520,(주)디지아이티엑스,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,99520,(주)디지아이티엑스,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,99520,(주)디지아이티엑스,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,99520,(주)디지아이티엑스,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,100030,(주)인지소프트,2016,2017,small_and_medium,it_services,2017
KOSDAQ,100030,(주)인지소프트,2017,2018,small_and_medium,it_services,2018
KOSDAQ,100030,(주)인지소프트,2021,2022,small_and_medium,it_services,2022
KOSDAQ,100090,에스케이오션플랜트(주),2016,2017,mid_sized,manufacturing,2017
KOSDAQ,100090,에스케이오션플랜트(주),2018,2019,mid_sized,manufacturing,2019
KOSDAQ,100090,에스케이오션플랜트(주),2020,2021,mid_sized,manufacturing,2021
KOSDAQ,100090,에스케이오션플랜트(주),2021,2022,mid_sized,manufacturing,2022
KOSDAQ,100120,(주)뷰웍스,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,100120,(주)뷰웍스,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,100120,(주)뷰웍스,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,100590,(주)머큐리,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,100590,(주)머큐리,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,100590,(주)머큐리,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,100590,(주)머큐리,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,101400,엔시트론(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,101400,엔시트론(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,101400,엔시트론(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,101490,(주)에스앤에스텍,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,101490,(주)에스앤에스텍,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,101490,(주)에스앤에스텍,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,101490,(주)에스앤에스텍,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,101490,(주)에스앤에스텍,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,101490,(주)에스앤에스텍,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,101490,(주)에스앤에스텍,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,101490,(주)에스앤에스텍,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,102120,어보브반도체(주),2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,102120,어보브반도체(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,102120,어보브반도체(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,102120,어보브반도체(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,102710,(주)이엔에프테크놀로지,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,102710,(주)이엔에프테크놀로지,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,102710,(주)이엔에프테크놀로지,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,102710,(주)이엔에프테크놀로지,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,102710,(주)이엔에프테크놀로지,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,102710,(주)이엔에프테크놀로지,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,102710,(주)이엔에프테크놀로지,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,102710,(주)이엔에프테크놀로지,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,104040,(주)대성파인텍,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,104040,(주)대성파인텍,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,104460,디와이피엔에프(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,104460,디와이피엔에프(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,104460,디와이피엔에프(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,104540,(주)코렌텍,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,104540,(주)코렌텍,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,104540,(주)코렌텍,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,104540,(주)코렌텍,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,104620,(주)노랑풍선,2019,2020,small_and_medium,it_services,2020
KOSDAQ,104620,(주)노랑풍선,2021,2022,mid_sized,it_services,2022
KOSDAQ,104830,(주)원익머트리얼즈,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,104830,(주)원익머트리얼즈,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,104830,(주)원익머트리얼즈,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,104830,(주)원익머트리얼즈,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,104830,(주)원익머트리얼즈,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,104830,(주)원익머트리얼즈,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,104830,(주)원익머트리얼즈,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,104830,(주)원익머트리얼즈,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,105550,엣지파운드리(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,105550,엣지파운드리(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,106240,(주)파인테크닉스,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,106240,(주)파인테크닉스,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,106240,(주)파인테크닉스,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,106240,(주)파인테크닉스,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,106240,(주)파인테크닉스,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,106240,(주)파인테크닉스,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,106520,(주)노블엠앤비,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,106520,(주)노블엠앤비,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,106520,(주)노블엠앤비,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,108230,(주)톱텍,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,108230,(주)톱텍,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,108230,(주)톱텍,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,108230,(주)톱텍,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,108230,(주)톱텍,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,108230,(주)톱텍,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,108230,(주)톱텍,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,108320,(주)엘엑스세미콘,2014,2015,large,manufacturing,2015
KOSDAQ,108320,(주)엘엑스세미콘,2015,2016,large,manufacturing,2016
KOSDAQ,108320,(주)엘엑스세미콘,2016,2017,large,manufacturing,2017
KOSDAQ,108380,대양전기공업(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,108380,대양전기공업(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,108380,대양전기공업(주),2021,2022,mid_sized,manufacturing,2022
KOSDAQ,109610,에스와이(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,109610,에스와이(주),2017,2018,mid_sized,manufacturing,2018
KOSDAQ,109740,(주)디에스케이,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,109740,(주)디에스케이,2015,2016,small_and_medium,manufacturing,2016
